"Year, Month",UV_080m,WD_080m,Year,Month,Day,Hour,Min,Sec,Date_Time
2.01E+11,4.5,77,2008,3,29,6,0,0,2008/3/29 6:0:0
2.01E+11,4.4,73,2008,3,29,6,10,0,2008/3/29 6:10:0
2.01E+11,4.2,69,2008,3,29,6,20,0,2008/3/29 6:20:0
2.01E+11,4,66,2008,3,29,6,30,0,2008/3/29 6:30:0
2.01E+11,3.8,68,2008,3,29,6,40,0,2008/3/29 6:40:0
2.01E+11,3.8,67,2008,3,29,6,50,0,2008/3/29 6:50:0
2.01E+11,3.8,60,2008,3,29,7,0,0,2008/3/29 7:0:0
2.01E+11,3.9,54,2008,3,29,7,10,0,2008/3/29 7:10:0
2.01E+11,3.8,51,2008,3,29,7,20,0,2008/3/29 7:20:0
2.01E+11,3.8,50,2008,3,29,7,30,0,2008/3/29 7:30:0
2.01E+11,3.7,48,2008,3,29,7,40,0,2008/3/29 7:40:0
2.01E+11,3.6,45,2008,3,29,7,50,0,2008/3/29 7:50:0
2.01E+11,3.4,41,2008,3,29,8,0,0,2008/3/29 8:0:0
2.01E+11,3.1,37,2008,3,29,8,10,0,2008/3/29 8:10:0
2.01E+11,2.9,32,2008,3,29,8,20,0,2008/3/29 8:20:0
2.01E+11,2.9,28,2008,3,29,8,30,0,2008/3/29 8:30:0
2.01E+11,3.2,27,2008,3,29,8,40,0,2008/3/29 8:40:0
2.01E+11,3.4,27,2008,3,29,8,50,0,2008/3/29 8:50:0
2.01E+11,3.5,27,2008,3,29,9,0,0,2008/3/29 9:0:0
2.01E+11,3.5,27,2008,3,29,9,10,0,2008/3/29 9:10:0
2.01E+11,3.4,28,2008,3,29,9,20,0,2008/3/29 9:20:0
2.01E+11,3.4,28,2008,3,29,9,30,0,2008/3/29 9:30:0
2.01E+11,3.4,28,2008,3,29,9,40,0,2008/3/29 9:40:0
2.01E+11,3.5,30,2008,3,29,9,50,0,2008/3/29 9:50:0
2.01E+11,4,34,2008,3,29,10,0,0,2008/3/29 10:0:0
2.01E+11,4.7,38,2008,3,29,10,10,0,2008/3/29 10:10:0
2.01E+11,5.5,43,2008,3,29,10,20,0,2008/3/29 10:20:0
2.01E+11,6.2,46,2008,3,29,10,30,0,2008/3/29 10:30:0
2.01E+11,6.6,49,2008,3,29,10,40,0,2008/3/29 10:40:0
2.01E+11,6.8,50,2008,3,29,10,50,0,2008/3/29 10:50:0
2.01E+11,6.9,51,2008,3,29,11,0,0,2008/3/29 11:0:0
2.01E+11,6.9,52,2008,3,29,11,10,0,2008/3/29 11:10:0
2.01E+11,6.9,53,2008,3,29,11,20,0,2008/3/29 11:20:0
2.01E+11,6.8,54,2008,3,29,11,30,0,2008/3/29 11:30:0
2.01E+11,6.8,55,2008,3,29,11,40,0,2008/3/29 11:40:0
2.01E+11,6.7,55,2008,3,29,11,50,0,2008/3/29 11:50:0
2.01E+11,6.5,54,2008,3,29,12,0,0,2008/3/29 12:0:0
2.01E+11,6.4,53,2008,3,29,12,10,0,2008/3/29 12:10:0
2.01E+11,6.3,52,2008,3,29,12,20,0,2008/3/29 12:20:0
2.01E+11,6.3,52,2008,3,29,12,30,0,2008/3/29 12:30:0
2.01E+11,6.2,53,2008,3,29,12,40,0,2008/3/29 12:40:0
2.01E+11,6.1,53,2008,3,29,12,50,0,2008/3/29 12:50:0
2.01E+11,5.8,53,2008,3,29,13,0,0,2008/3/29 13:0:0
2.01E+11,5.5,52,2008,3,29,13,10,0,2008/3/29 13:10:0
2.01E+11,5.2,51,2008,3,29,13,20,0,2008/3/29 13:20:0
2.01E+11,5,50,2008,3,29,13,30,0,2008/3/29 13:30:0
2.01E+11,4.8,49,2008,3,29,13,40,0,2008/3/29 13:40:0
2.01E+11,4.7,49,2008,3,29,13,50,0,2008/3/29 13:50:0
2.01E+11,4.4,48,2008,3,29,14,0,0,2008/3/29 14:0:0
2.01E+11,4.2,48,2008,3,29,14,10,0,2008/3/29 14:10:0
2.01E+11,4,48,2008,3,29,14,20,0,2008/3/29 14:20:0
2.01E+11,3.9,48,2008,3,29,14,30,0,2008/3/29 14:30:0
2.01E+11,3.8,46,2008,3,29,14,40,0,2008/3/29 14:40:0
2.01E+11,3.8,43,2008,3,29,14,50,0,2008/3/29 14:50:0
2.01E+11,4,41,2008,3,29,15,0,0,2008/3/29 15:0:0
2.01E+11,4.3,40,2008,3,29,15,10,0,2008/3/29 15:10:0
2.01E+11,4.4,42,2008,3,29,15,20,0,2008/3/29 15:20:0
2.01E+11,4.4,43,2008,3,29,15,30,0,2008/3/29 15:30:0
2.01E+11,4.4,43,2008,3,29,15,40,0,2008/3/29 15:40:0
2.01E+11,4.2,44,2008,3,29,15,50,0,2008/3/29 15:50:0
2.01E+11,4,45,2008,3,29,16,0,0,2008/3/29 16:0:0
2.01E+11,3.8,47,2008,3,29,16,10,0,2008/3/29 16:10:0
2.01E+11,3.6,50,2008,3,29,16,20,0,2008/3/29 16:20:0
2.01E+11,3.3,53,2008,3,29,16,30,0,2008/3/29 16:30:0
2.01E+11,3,57,2008,3,29,16,40,0,2008/3/29 16:40:0
2.01E+11,2.7,59,2008,3,29,16,50,0,2008/3/29 16:50:0
2.01E+11,2.4,60,2008,3,29,17,0,0,2008/3/29 17:0:0
2.01E+11,2.1,58,2008,3,29,17,10,0,2008/3/29 17:10:0
2.01E+11,1.9,55,2008,3,29,17,20,0,2008/3/29 17:20:0
2.01E+11,1.8,50,2008,3,29,17,30,0,2008/3/29 17:30:0
2.01E+11,1.8,43,2008,3,29,17,40,0,2008/3/29 17:40:0
2.01E+11,2.1,34,2008,3,29,17,50,0,2008/3/29 17:50:0
2.01E+11,2.5,26,2008,3,29,18,0,0,2008/3/29 18:0:0
2.01E+11,2.9,21,2008,3,29,18,10,0,2008/3/29 18:10:0
2.01E+11,3.1,22,2008,3,29,18,20,0,2008/3/29 18:20:0
2.01E+11,3.1,26,2008,3,29,18,30,0,2008/3/29 18:30:0
2.01E+11,3.1,30,2008,3,29,18,40,0,2008/3/29 18:40:0
2.01E+11,3,32,2008,3,29,18,50,0,2008/3/29 18:50:0
2.01E+11,3.1,31,2008,3,29,19,0,0,2008/3/29 19:0:0
2.01E+11,3.1,29,2008,3,29,19,10,0,2008/3/29 19:10:0
2.01E+11,3.1,26,2008,3,29,19,20,0,2008/3/29 19:20:0
2.01E+11,3.1,25,2008,3,29,19,30,0,2008/3/29 19:30:0
2.01E+11,2.9,26,2008,3,29,19,40,0,2008/3/29 19:40:0
2.01E+11,2.8,26,2008,3,29,19,50,0,2008/3/29 19:50:0
2.01E+11,2.5,27,2008,3,29,20,0,0,2008/3/29 20:0:0
2.01E+11,2.3,28,2008,3,29,20,10,0,2008/3/29 20:10:0
2.01E+11,2.1,29,2008,3,29,20,20,0,2008/3/29 20:20:0
2.01E+11,1.9,30,2008,3,29,20,30,0,2008/3/29 20:30:0
2.01E+11,1.7,29,2008,3,29,20,40,0,2008/3/29 20:40:0
2.01E+11,1.5,31,2008,3,29,20,50,0,2008/3/29 20:50:0
2.01E+11,1.3,37,2008,3,29,21,0,0,2008/3/29 21:0:0
2.01E+11,1.2,47,2008,3,29,21,10,0,2008/3/29 21:10:0
2.01E+11,1.2,58,2008,3,29,21,20,0,2008/3/29 21:20:0
2.01E+11,1.2,71,2008,3,29,21,30,0,2008/3/29 21:30:0
2.01E+11,1.4,82,2008,3,29,21,40,0,2008/3/29 21:40:0
2.01E+11,1.6,84,2008,3,29,21,50,0,2008/3/29 21:50:0
2.01E+11,1.7,84,2008,3,29,22,0,0,2008/3/29 22:0:0
2.01E+11,1.6,87,2008,3,29,22,10,0,2008/3/29 22:10:0
2.01E+11,1.7,90,2008,3,29,22,20,0,2008/3/29 22:20:0
2.01E+11,1.7,93,2008,3,29,22,30,0,2008/3/29 22:30:0
2.01E+11,1.7,99,2008,3,29,22,40,0,2008/3/29 22:40:0
2.01E+11,1.7,107,2008,3,29,22,50,0,2008/3/29 22:50:0
2.01E+11,1.7,116,2008,3,29,23,0,0,2008/3/29 23:0:0
2.01E+11,1.8,123,2008,3,29,23,10,0,2008/3/29 23:10:0
2.01E+11,1.8,129,2008,3,29,23,20,0,2008/3/29 23:20:0
2.01E+11,1.8,135,2008,3,29,23,30,0,2008/3/29 23:30:0
2.01E+11,1.8,141,2008,3,29,23,40,0,2008/3/29 23:40:0
2.01E+11,1.8,147,2008,3,29,23,50,0,2008/3/29 23:50:0
2.01E+11,1.9,152,2008,3,30,0,0,0,2008/3/30 0:0:0
2.01E+11,1.9,157,2008,3,30,0,10,0,2008/3/30 0:10:0
2.01E+11,2,162,2008,3,30,0,20,0,2008/3/30 0:20:0
2.01E+11,2,166,2008,3,30,0,30,0,2008/3/30 0:30:0
2.01E+11,2,168,2008,3,30,0,40,0,2008/3/30 0:40:0
2.01E+11,2,169,2008,3,30,0,50,0,2008/3/30 0:50:0
2.01E+11,2.1,172,2008,3,30,1,0,0,2008/3/30 1:0:0
2.01E+11,2,174,2008,3,30,1,10,0,2008/3/30 1:10:0
2.01E+11,1.9,172,2008,3,30,1,20,0,2008/3/30 1:20:0
2.01E+11,1.9,169,2008,3,30,1,30,0,2008/3/30 1:30:0
2.01E+11,1.9,167,2008,3,30,1,40,0,2008/3/30 1:40:0
2.01E+11,1.9,164,2008,3,30,1,50,0,2008/3/30 1:50:0
2.01E+11,2,160,2008,3,30,2,0,0,2008/3/30 2:0:0
2.01E+11,2.2,157,2008,3,30,2,10,0,2008/3/30 2:10:0
2.01E+11,2.6,157,2008,3,30,2,20,0,2008/3/30 2:20:0
2.01E+11,3,159,2008,3,30,2,30,0,2008/3/30 2:30:0
2.01E+11,3.4,162,2008,3,30,2,40,0,2008/3/30 2:40:0
2.01E+11,3.6,165,2008,3,30,2,50,0,2008/3/30 2:50:0
2.01E+11,3.8,168,2008,3,30,3,0,0,2008/3/30 3:0:0
2.01E+11,3.9,170,2008,3,30,3,10,0,2008/3/30 3:10:0
2.01E+11,4.1,171,2008,3,30,3,20,0,2008/3/30 3:20:0
2.01E+11,4.4,172,2008,3,30,3,30,0,2008/3/30 3:30:0
2.01E+11,4.6,172,2008,3,30,3,40,0,2008/3/30 3:40:0
2.01E+11,4.8,171,2008,3,30,3,50,0,2008/3/30 3:50:0
2.01E+11,5,170,2008,3,30,4,0,0,2008/3/30 4:0:0
2.01E+11,5.1,170,2008,3,30,4,10,0,2008/3/30 4:10:0
2.01E+11,5,169,2008,3,30,4,20,0,2008/3/30 4:20:0
2.01E+11,4.9,169,2008,3,30,4,30,0,2008/3/30 4:30:0
2.01E+11,4.8,171,2008,3,30,4,40,0,2008/3/30 4:40:0
2.01E+11,4.7,174,2008,3,30,4,50,0,2008/3/30 4:50:0
2.01E+11,4.6,177,2008,3,30,5,0,0,2008/3/30 5:0:0
2.01E+11,4.4,179,2008,3,30,5,10,0,2008/3/30 5:10:0
2.01E+11,4.1,181,2008,3,30,5,20,0,2008/3/30 5:20:0
2.01E+11,3.6,186,2008,3,30,5,30,0,2008/3/30 5:30:0
2.01E+11,3.1,199,2008,3,30,5,40,0,2008/3/30 5:40:0
2.01E+11,2.8,220,2008,3,30,5,50,0,2008/3/30 5:50:0
2.01E+11,3,241,2008,3,30,6,0,0,2008/3/30 6:0:0
2.01E+11,3.5,255,2008,3,30,6,10,0,2008/3/30 6:10:0
2.01E+11,4,263,2008,3,30,6,20,0,2008/3/30 6:20:0
2.01E+11,4.3,267,2008,3,30,6,30,0,2008/3/30 6:30:0
2.01E+11,4.6,268,2008,3,30,6,40,0,2008/3/30 6:40:0
2.01E+11,5,268,2008,3,30,6,50,0,2008/3/30 6:50:0
2.01E+11,5.3,270,2008,3,30,7,0,0,2008/3/30 7:0:0
2.01E+11,5.4,271,2008,3,30,7,10,0,2008/3/30 7:10:0
2.01E+11,5.3,274,2008,3,30,7,20,0,2008/3/30 7:20:0
2.01E+11,5.1,275,2008,3,30,7,30,0,2008/3/30 7:30:0
2.01E+11,4.9,277,2008,3,30,7,40,0,2008/3/30 7:40:0
2.01E+11,4.8,279,2008,3,30,7,50,0,2008/3/30 7:50:0
2.01E+11,4.6,279,2008,3,30,8,0,0,2008/3/30 8:0:0
2.01E+11,4.6,277,2008,3,30,8,10,0,2008/3/30 8:10:0
2.01E+11,4.6,276,2008,3,30,8,20,0,2008/3/30 8:20:0
2.01E+11,4.6,278,2008,3,30,8,30,0,2008/3/30 8:30:0
2.01E+11,4.4,279,2008,3,30,8,40,0,2008/3/30 8:40:0
2.01E+11,4.2,279,2008,3,30,8,50,0,2008/3/30 8:50:0
2.01E+11,4.1,280,2008,3,30,9,0,0,2008/3/30 9:0:0
2.01E+11,4.1,282,2008,3,30,9,10,0,2008/3/30 9:10:0
2.01E+11,4.5,278,2008,3,30,9,20,0,2008/3/30 9:20:0
2.01E+11,4.7,271,2008,3,30,9,30,0,2008/3/30 9:30:0
2.01E+11,4.7,270,2008,3,30,9,40,0,2008/3/30 9:40:0
2.01E+11,4.6,268,2008,3,30,9,50,0,2008/3/30 9:50:0
2.01E+11,4.5,264,2008,3,30,10,0,0,2008/3/30 10:0:0
2.01E+11,4.5,259,2008,3,30,10,10,0,2008/3/30 10:10:0
2.01E+11,4.3,257,2008,3,30,10,20,0,2008/3/30 10:20:0
2.01E+11,4,258,2008,3,30,10,30,0,2008/3/30 10:30:0
2.01E+11,3.7,260,2008,3,30,10,40,0,2008/3/30 10:40:0
2.01E+11,3.7,264,2008,3,30,10,50,0,2008/3/30 10:50:0
2.01E+11,3.9,269,2008,3,30,11,0,0,2008/3/30 11:0:0
2.01E+11,4.2,273,2008,3,30,11,10,0,2008/3/30 11:10:0
2.01E+11,4.6,277,2008,3,30,11,20,0,2008/3/30 11:20:0
2.01E+11,4.9,280,2008,3,30,11,30,0,2008/3/30 11:30:0
2.01E+11,5.1,282,2008,3,30,11,40,0,2008/3/30 11:40:0
2.01E+11,5.2,284,2008,3,30,11,50,0,2008/3/30 11:50:0
2.01E+11,5.3,286,2008,3,30,12,0,0,2008/3/30 12:0:0
2.01E+11,5.5,288,2008,3,30,12,10,0,2008/3/30 12:10:0
2.01E+11,5.5,291,2008,3,30,12,20,0,2008/3/30 12:20:0
2.01E+11,5.5,294,2008,3,30,12,30,0,2008/3/30 12:30:0
2.01E+11,5.5,298,2008,3,30,12,40,0,2008/3/30 12:40:0
2.01E+11,5.5,300,2008,3,30,12,50,0,2008/3/30 12:50:0
2.01E+11,5.6,301,2008,3,30,13,0,0,2008/3/30 13:0:0
2.01E+11,5.5,301,2008,3,30,13,10,0,2008/3/30 13:10:0
2.01E+11,5.3,301,2008,3,30,13,20,0,2008/3/30 13:20:0
2.01E+11,5,300,2008,3,30,13,30,0,2008/3/30 13:30:0
2.01E+11,4.8,299,2008,3,30,13,40,0,2008/3/30 13:40:0
2.01E+11,4.7,298,2008,3,30,13,50,0,2008/3/30 13:50:0
2.01E+11,4.5,297,2008,3,30,14,0,0,2008/3/30 14:0:0
2.01E+11,4.3,297,2008,3,30,14,10,0,2008/3/30 14:10:0
2.01E+11,4.2,297,2008,3,30,14,20,0,2008/3/30 14:20:0
2.01E+11,4.2,298,2008,3,30,14,30,0,2008/3/30 14:30:0
2.01E+11,4.5,297,2008,3,30,14,40,0,2008/3/30 14:40:0
2.01E+11,4.8,296,2008,3,30,14,50,0,2008/3/30 14:50:0
2.01E+11,4.8,295,2008,3,30,15,0,0,2008/3/30 15:0:0
2.01E+11,4.8,293,2008,3,30,15,10,0,2008/3/30 15:10:0
2.01E+11,4.6,291,2008,3,30,15,20,0,2008/3/30 15:20:0
2.01E+11,4.4,290,2008,3,30,15,30,0,2008/3/30 15:30:0
2.01E+11,4,288,2008,3,30,15,40,0,2008/3/30 15:40:0
2.01E+11,3.4,286,2008,3,30,15,50,0,2008/3/30 15:50:0
2.01E+11,2.6,287,2008,3,30,16,0,0,2008/3/30 16:0:0
2.01E+11,1.8,295,2008,3,30,16,10,0,2008/3/30 16:10:0
2.01E+11,1.4,316,2008,3,30,16,20,0,2008/3/30 16:20:0
2.01E+11,1.3,339,2008,3,30,16,30,0,2008/3/30 16:30:0
2.01E+11,1.4,356,2008,3,30,16,40,0,2008/3/30 16:40:0
2.01E+11,1.5,9,2008,3,30,16,50,0,2008/3/30 16:50:0
2.01E+11,1.6,20,2008,3,30,17,0,0,2008/3/30 17:0:0
2.01E+11,1.8,31,2008,3,30,17,10,0,2008/3/30 17:10:0
2.01E+11,1.9,41,2008,3,30,17,20,0,2008/3/30 17:20:0
2.01E+11,2.2,50,2008,3,30,17,30,0,2008/3/30 17:30:0
2.01E+11,2.5,56,2008,3,30,17,40,0,2008/3/30 17:40:0
2.01E+11,2.8,61,2008,3,30,17,50,0,2008/3/30 17:50:0
2.01E+11,2.9,64,2008,3,30,18,0,0,2008/3/30 18:0:0
2.01E+11,2.6,68,2008,3,30,18,10,0,2008/3/30 18:10:0
2.01E+11,2.3,73,2008,3,30,18,20,0,2008/3/30 18:20:0
2.01E+11,2.6,76,2008,3,30,18,30,0,2008/3/30 18:30:0
2.01E+11,2.9,75,2008,3,30,18,40,0,2008/3/30 18:40:0
2.01E+11,2.9,73,2008,3,30,18,50,0,2008/3/30 18:50:0
2.01E+11,2.8,70,2008,3,30,19,0,0,2008/3/30 19:0:0
2.01E+11,2.8,68,2008,3,30,19,10,0,2008/3/30 19:10:0
2.01E+11,2.7,70,2008,3,30,19,20,0,2008/3/30 19:20:0
2.01E+11,2.8,73,2008,3,30,19,30,0,2008/3/30 19:30:0
2.01E+11,3,74,2008,3,30,19,40,0,2008/3/30 19:40:0
2.01E+11,3.3,74,2008,3,30,19,50,0,2008/3/30 19:50:0
2.01E+11,3.6,75,2008,3,30,20,0,0,2008/3/30 20:0:0
2.01E+11,3.6,75,2008,3,30,20,10,0,2008/3/30 20:10:0
2.01E+11,3.5,76,2008,3,30,20,20,0,2008/3/30 20:20:0
2.01E+11,3.4,77,2008,3,30,20,30,0,2008/3/30 20:30:0
2.01E+11,3.4,79,2008,3,30,20,40,0,2008/3/30 20:40:0
2.01E+11,3.5,80,2008,3,30,20,50,0,2008/3/30 20:50:0
2.01E+11,3.7,80,2008,3,30,21,0,0,2008/3/30 21:0:0
2.01E+11,4,79,2008,3,30,21,10,0,2008/3/30 21:10:0
2.01E+11,4,79,2008,3,30,21,20,0,2008/3/30 21:20:0
2.01E+11,3.8,82,2008,3,30,21,30,0,2008/3/30 21:30:0
2.01E+11,3.7,84,2008,3,30,21,40,0,2008/3/30 21:40:0
2.01E+11,3.7,85,2008,3,30,21,50,0,2008/3/30 21:50:0
2.01E+11,3.8,84,2008,3,30,22,0,0,2008/3/30 22:0:0
2.01E+11,3.9,83,2008,3,30,22,10,0,2008/3/30 22:10:0
2.01E+11,3.8,82,2008,3,30,22,20,0,2008/3/30 22:20:0
2.01E+11,3.6,83,2008,3,30,22,30,0,2008/3/30 22:30:0
2.01E+11,3.5,84,2008,3,30,22,40,0,2008/3/30 22:40:0
2.01E+11,3.3,86,2008,3,30,22,50,0,2008/3/30 22:50:0
2.01E+11,3.2,87,2008,3,30,23,0,0,2008/3/30 23:0:0
2.01E+11,3.1,88,2008,3,30,23,10,0,2008/3/30 23:10:0
2.01E+11,3,89,2008,3,30,23,20,0,2008/3/30 23:20:0
2.01E+11,3.1,88,2008,3,30,23,30,0,2008/3/30 23:30:0
2.01E+11,3.2,86,2008,3,30,23,40,0,2008/3/30 23:40:0
2.01E+11,3.3,84,2008,3,30,23,50,0,2008/3/30 23:50:0
2.01E+11,3.3,82,2008,3,31,0,0,0,2008/3/31 0:0:0
2.01E+11,3.2,81,2008,3,31,0,10,0,2008/3/31 0:10:0
2.01E+11,3,81,2008,3,31,0,20,0,2008/3/31 0:20:0
2.01E+11,2.8,81,2008,3,31,0,30,0,2008/3/31 0:30:0
2.01E+11,2.7,82,2008,3,31,0,40,0,2008/3/31 0:40:0
2.01E+11,2.6,84,2008,3,31,0,50,0,2008/3/31 0:50:0
2.01E+11,2.4,86,2008,3,31,1,0,0,2008/3/31 1:0:0
2.01E+11,2.3,89,2008,3,31,1,10,0,2008/3/31 1:10:0
2.01E+11,2,92,2008,3,31,1,20,0,2008/3/31 1:20:0
2.01E+11,1.7,97,2008,3,31,1,30,0,2008/3/31 1:30:0
2.01E+11,1.3,105,2008,3,31,1,40,0,2008/3/31 1:40:0
2.01E+11,1,118,2008,3,31,1,50,0,2008/3/31 1:50:0
2.01E+11,0.7,134,2008,3,31,2,0,0,2008/3/31 2:0:0
2.01E+11,0.6,146,2008,3,31,2,10,0,2008/3/31 2:10:0
2.01E+11,0.6,152,2008,3,31,2,20,0,2008/3/31 2:20:0
2.01E+11,0.5,150,2008,3,31,2,30,0,2008/3/31 2:30:0
2.01E+11,0.5,147,2008,3,31,2,40,0,2008/3/31 2:40:0
2.01E+11,0.4,145,2008,3,31,2,50,0,2008/3/31 2:50:0
2.01E+11,0.3,148,2008,3,31,3,0,0,2008/3/31 3:0:0
2.01E+11,0.3,156,2008,3,31,3,10,0,2008/3/31 3:10:0
2.01E+11,0.3,169,2008,3,31,3,20,0,2008/3/31 3:20:0
2.01E+11,0.4,183,2008,3,31,3,30,0,2008/3/31 3:30:0
2.01E+11,0.4,194,2008,3,31,3,40,0,2008/3/31 3:40:0
2.01E+11,0.4,197,2008,3,31,3,50,0,2008/3/31 3:50:0
2.01E+11,0.4,199,2008,3,31,4,0,0,2008/3/31 4:0:0
2.01E+11,0.5,213,2008,3,31,4,10,0,2008/3/31 4:10:0
2.01E+11,0.5,245,2008,3,31,4,20,0,2008/3/31 4:20:0
2.01E+11,0.6,280,2008,3,31,4,30,0,2008/3/31 4:30:0
2.01E+11,0.9,300,2008,3,31,4,40,0,2008/3/31 4:40:0
2.01E+11,1.1,310,2008,3,31,4,50,0,2008/3/31 4:50:0
2.01E+11,1.3,314,2008,3,31,5,0,0,2008/3/31 5:0:0
2.01E+11,1.3,315,2008,3,31,5,10,0,2008/3/31 5:10:0
2.01E+11,1.3,317,2008,3,31,5,20,0,2008/3/31 5:20:0
2.01E+11,1.3,320,2008,3,31,5,30,0,2008/3/31 5:30:0
2.01E+11,1.4,322,2008,3,31,5,40,0,2008/3/31 5:40:0
2.01E+11,1.5,322,2008,3,31,5,50,0,2008/3/31 5:50:0
2.01E+11,1.6,323,2008,3,31,6,0,0,2008/3/31 6:0:0
2.01E+11,1.5,326,2008,3,31,6,10,0,2008/3/31 6:10:0
2.01E+11,1.4,328,2008,3,31,6,20,0,2008/3/31 6:20:0
2.01E+11,1.2,328,2008,3,31,6,30,0,2008/3/31 6:30:0
2.01E+11,0.9,331,2008,3,31,6,40,0,2008/3/31 6:40:0
2.01E+11,0.7,341,2008,3,31,6,50,0,2008/3/31 6:50:0
2.01E+11,0.6,359,2008,3,31,7,0,0,2008/3/31 7:0:0
2.01E+11,0.6,12,2008,3,31,7,10,0,2008/3/31 7:10:0
2.01E+11,0.6,8,2008,3,31,7,20,0,2008/3/31 7:20:0
2.01E+11,0.7,348,2008,3,31,7,30,0,2008/3/31 7:30:0
2.01E+11,0.8,319,2008,3,31,7,40,0,2008/3/31 7:40:0
2.01E+11,1.1,296,2008,3,31,7,50,0,2008/3/31 7:50:0
2.01E+11,1.4,282,2008,3,31,8,0,0,2008/3/31 8:0:0
2.01E+11,1.7,273,2008,3,31,8,10,0,2008/3/31 8:10:0
2.01E+11,2,268,2008,3,31,8,20,0,2008/3/31 8:20:0
2.01E+11,2.3,268,2008,3,31,8,30,0,2008/3/31 8:30:0
2.01E+11,2.5,268,2008,3,31,8,40,0,2008/3/31 8:40:0
2.01E+11,2.6,268,2008,3,31,8,50,0,2008/3/31 8:50:0
2.01E+11,2.6,266,2008,3,31,9,0,0,2008/3/31 9:0:0
2.01E+11,2.5,263,2008,3,31,9,10,0,2008/3/31 9:10:0
2.01E+11,2.4,260,2008,3,31,9,20,0,2008/3/31 9:20:0
2.01E+11,2.3,258,2008,3,31,9,30,0,2008/3/31 9:30:0
2.01E+11,2.3,258,2008,3,31,9,40,0,2008/3/31 9:40:0
2.01E+11,2.2,259,2008,3,31,9,50,0,2008/3/31 9:50:0
2.01E+11,2.1,261,2008,3,31,10,0,0,2008/3/31 10:0:0
2.01E+11,2,262,2008,3,31,10,10,0,2008/3/31 10:10:0
2.01E+11,1.9,261,2008,3,31,10,20,0,2008/3/31 10:20:0
2.01E+11,1.7,259,2008,3,31,10,30,0,2008/3/31 10:30:0
2.01E+11,1.6,257,2008,3,31,10,40,0,2008/3/31 10:40:0
2.01E+11,1.5,258,2008,3,31,10,50,0,2008/3/31 10:50:0
2.01E+11,1.5,262,2008,3,31,11,0,0,2008/3/31 11:0:0
2.01E+11,1.4,266,2008,3,31,11,10,0,2008/3/31 11:10:0
2.01E+11,1.5,270,2008,3,31,11,20,0,2008/3/31 11:20:0
2.01E+11,1.5,272,2008,3,31,11,30,0,2008/3/31 11:30:0
2.01E+11,1.7,271,2008,3,31,11,40,0,2008/3/31 11:40:0
2.01E+11,1.8,270,2008,3,31,11,50,0,2008/3/31 11:50:0
2.01E+11,2,269,2008,3,31,12,0,0,2008/3/31 12:0:0
2.01E+11,2.2,269,2008,3,31,12,10,0,2008/3/31 12:10:0
2.01E+11,2.4,268,2008,3,31,12,20,0,2008/3/31 12:20:0
2.01E+11,2.5,267,2008,3,31,12,30,0,2008/3/31 12:30:0
2.01E+11,2.6,266,2008,3,31,12,40,0,2008/3/31 12:40:0
2.01E+11,2.7,264,2008,3,31,12,50,0,2008/3/31 12:50:0
2.01E+11,2.7,263,2008,3,31,13,0,0,2008/3/31 13:0:0
2.01E+11,2.6,263,2008,3,31,13,10,0,2008/3/31 13:10:0
2.01E+11,2.6,264,2008,3,31,13,20,0,2008/3/31 13:20:0
2.01E+11,2.7,265,2008,3,31,13,30,0,2008/3/31 13:30:0
2.01E+11,2.8,265,2008,3,31,13,40,0,2008/3/31 13:40:0
2.01E+11,2.9,264,2008,3,31,13,50,0,2008/3/31 13:50:0
2.01E+11,3,263,2008,3,31,14,0,0,2008/3/31 14:0:0
2.01E+11,3,262,2008,3,31,14,10,0,2008/3/31 14:10:0
2.01E+11,3,261,2008,3,31,14,20,0,2008/3/31 14:20:0
2.01E+11,3,260,2008,3,31,14,30,0,2008/3/31 14:30:0
2.01E+11,3.1,259,2008,3,31,14,40,0,2008/3/31 14:40:0
2.01E+11,3.1,259,2008,3,31,14,50,0,2008/3/31 14:50:0
2.01E+11,3.1,261,2008,3,31,15,0,0,2008/3/31 15:0:0
2.01E+11,3.2,263,2008,3,31,15,10,0,2008/3/31 15:10:0
2.01E+11,3.2,266,2008,3,31,15,20,0,2008/3/31 15:20:0
2.01E+11,3.3,268,2008,3,31,15,30,0,2008/3/31 15:30:0
2.01E+11,3.2,269,2008,3,31,15,40,0,2008/3/31 15:40:0
2.01E+11,3,271,2008,3,31,15,50,0,2008/3/31 15:50:0
2.01E+11,2.4,274,2008,3,31,16,0,0,2008/3/31 16:0:0
2.01E+11,1.8,281,2008,3,31,16,10,0,2008/3/31 16:10:0
2.01E+11,1.4,292,2008,3,31,16,20,0,2008/3/31 16:20:0
2.01E+11,1.2,300,2008,3,31,16,30,0,2008/3/31 16:30:0
2.01E+11,1,308,2008,3,31,16,40,0,2008/3/31 16:40:0
2.01E+11,0.8,322,2008,3,31,16,50,0,2008/3/31 16:50:0
2.01E+11,0.6,347,2008,3,31,17,0,0,2008/3/31 17:0:0
2.01E+11,0.6,16,2008,3,31,17,10,0,2008/3/31 17:10:0
2.01E+11,0.8,36,2008,3,31,17,20,0,2008/3/31 17:20:0
2.01E+11,1,48,2008,3,31,17,30,0,2008/3/31 17:30:0
2.01E+11,1.2,57,2008,3,31,17,40,0,2008/3/31 17:40:0
